Status,CRN,Course Code,Course Subject,Course Number,Course Title,Cross List Code,College,Department,Schedule Type,Credits,Days,Time,Primary Instructor,Secondary Instructors,Max Enrollment,Current Enrollment,Enrollment Available,Waitlist Count,Campus,Location,Seating,Dates
Open,14175,FDSN 300-02,FDSN,300,Nutrition Thru the Life Cycle,,LS,FDSN,LEC,3,, - ,"Burton-Freeman, Britt",,30,2,28,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15169,FDSN 304-01,FDSN,304,Food Biotechnology,,LS,FDSN,LEC,3,TR,0835 - 0950,"Zhang, Wei",,20,2,18,0,Mies,WH-117,37,22-AUG-22 to 10-DEC-22
Open,15170,FDSN 304-02,FDSN,304,Food Biotechnology,,LS,FDSN,LEC,3,, - ,"Zhang, Wei",,20,1,19,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15171,FDSN 310-01,FDSN,310,Food Chemistry with Lab,,LS,FDSN,LAB,3,MW,1000 - 1115,"Sandhu, Amandeep",,20,2,18,0,Mies,WH-208,103,22-AUG-22 to 10-DEC-22
Open,15172,FDSN 314-01,FDSN,314,Sustainable Food Systems,,LS,FDSN,LEC,3,TR,1515 - 1630,"Burton-Freeman, Britt",,20,2,18,0,Mies,RE-121,30,22-AUG-22 to 10-DEC-22
Open,15173,FDSN 316-01,FDSN,316,Cultural Foods with Lab,,LS,FDSN,LAB,3,W,1700 - 1940,"Baggs, Charlie",Britt Burton-Freeman,10,1,9,0,Mies,HH-007,28,22-AUG-22 to 10-DEC-22
Open,13092,FDSN 401-01,FDSN,401,"Nutrition, Metabolism & Health",,LS,FDSN,LEC,3,TR,1125 - 1240,"Edirisinghe, Indika",Britt Burton-Freeman,25,5,20,0,Mies,RE-036,28,22-AUG-22 to 10-DEC-22
Open,13093,FDSN 401-02,FDSN,401,"Nutrition, Metabolism & Health",,LS,FDSN,LEC,3,, - ,"Edirisinghe, Indika",Britt Burton-Freeman,20,0,20,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15180,FDSN 402-01,FDSN,402,Vital Food Ind. Communications,9W,LS,FDSN,LEC,3,MW,1515 - 1630,"Diel, A. Todd",,20,1,19,0,Mies,RE-258,42,22-AUG-22 to 10-DEC-22
Open,15174,FDSN 412-01,FDSN,412,Preservation Processing,,LS,FDSN,LEC,3,MW,1125 - 1240,"Krishnamurthy, Kathiravan",,20,3,17,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15175,FDSN 412-02,FDSN,412,Preservation Processing,,LS,FDSN,LEC,3,, - ,"Krishnamurthy, Kathiravan",,20,0,20,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15176,FDSN 420-01,FDSN,420,US Food Safety Reg Systems,,LS,FDSN,LEC,3,F,1350 - 1620,"Wan, Jason",,20,1,19,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15177,FDSN 420-02,FDSN,420,US Food Safety Reg Systems,,LS,FDSN,LEC,3,, - ,"Wan, Jason",,10,0,10,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,14652,FDSN 435-01,FDSN,435,Perf Mgmt in Food Operation,8D,LS,FDSN,LEC,3,TR,1350 - 1505,"Maurer, William",,20,0,20,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14651,FDSN 435-02,FDSN,435,Perf Mgmt in Food Operation,8K,LS,FDSN,LEC,3,, - ,"Maurer, William",,10,0,10,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15178,FDSN 502-01,FDSN,502,Vital Food Ind. Communications,9W,LS,FDSN,LEC,3,MW,1515 - 1630,"Diel, A. Todd",,20,0,20,0,Mies,RE-258,42,22-AUG-22 to 10-DEC-22
Open,13096,FDSN 505-01,FDSN,505,Food Microbiology,,LS,FDSN,LEC,3,MW,1125 - 1240,"Lee, Alvin",,30,2,28,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13097,FDSN 505-02,FDSN,505,Food Microbiology,,LS,FDSN,LEC,3,, - ,"Lee, Alvin",,20,0,20,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15179,FDSN 519-01,FDSN,519,Food Process Engineering Lab,,LS,FDSN,LAB,3,F,0900 - 1200,"Steiner, Edward",,15,0,15,0,Mies,MF-340,30,22-AUG-22 to 10-DEC-22
Open,13098,FDSN 521-01,FDSN,521,Food Process Engineering,,LS,FDSN,LEC,3,MW,1350 - 1505,"Krishnamurthy, Kathiravan",,45,2,43,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13099,FDSN 521-02,FDSN,521,Food Process Engineering,,LS,FDSN,LEC,3,, - ,"Krishnamurthy, Kathiravan",,25,0,25,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,13101,FDSN 524-01,FDSN,524,Fundamentals of Food Science,,LS,FDSN,LEC,3,MW,0835 - 0950,"Sandhu, Amandeep",,45,1,44,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13102,FDSN 524-02,FDSN,524,Fundamentals of Food Science,,LS,FDSN,LEC,3,, - ,"Sandhu, Amandeep",,20,1,19,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,13533,FDSN 535-01,FDSN,535,Perf Mgmt in Food Operation,8D,LS,FDSN,LEC,3,TR,1350 - 1505,"Maurer, William",,20,1,19,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14648,FDSN 535-02,FDSN,535,Perf Mgmt in Food Operation,8K,LS,FDSN,LEC,3,, - ,"Maurer, William",,5,0,5,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,13104,FDSN 591-110,FDSN,591,Research and Thesis,,LS,FDSN,IND,8,, - ,"Lee, Alvin",,20,0,20,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13106,FDSN 591-126,FDSN,591,Research and Thesis,,LS,FDSN,IND,8,, - ,"Wan, Jason",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13109,FDSN 591-150,FDSN,591,Research and Thesis,,LS,FDSN,IND,8,, - ,"Edirisinghe, Indika",,12,0,12,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13110,FDSN 591-171,FDSN,591,Research and Thesis,,LS,FDSN,IND,8,, - ,"Krishnamurthy, Kathiravan",,25,0,25,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13111,FDSN 591-182,FDSN,591,Research and Thesis,,LS,FDSN,IND,8,, - ,"Zhang, Wei",,15,0,15,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13112,FDSN 591-187,FDSN,591,Research and Thesis,,LS,FDSN,IND,8,, - ,"Burton-Freeman, Britt",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13113,FDSN 591-188,FDSN,591,Research and Thesis,,LS,FDSN,IND,8,, - ,"Sandhu, Amandeep",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14650,FDSN 593-01,FDSN,593,Seminars in FDSN,8O,LS,FDSN,SEM,1,R,1300 - 1400,"Zhang, Wei",,30,0,30,0,Mies,IT-1F6-1,145,22-AUG-22 to 10-DEC-22
Open,13124,FDSN 594-110,FDSN,594,Special Projects,,LS,FDSN,IND,6,, - ,"Lee, Alvin",,25,0,25,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13126,FDSN 594-126,FDSN,594,Special Projects,,LS,FDSN,IND,6,, - ,"Wan, Jason",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13128,FDSN 594-150,FDSN,594,Special Projects,,LS,FDSN,IND,6,, - ,"Edirisinghe, Indika",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13129,FDSN 594-171,FDSN,594,Special Projects,,LS,FDSN,IND,6,, - ,"Krishnamurthy, Kathiravan",,25,0,25,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13130,FDSN 594-182,FDSN,594,Special Projects,,LS,FDSN,IND,6,, - ,"Zhang, Wei",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13131,FDSN 594-187,FDSN,594,Special Projects,,LS,FDSN,IND,6,, - ,"Burton-Freeman, Britt",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13132,FDSN 594-188,FDSN,594,Special Projects,,LS,FDSN,IND,6,, - ,"Sandhu, Amandeep",,6,0,6,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14649,FDSN 597-190,FDSN,597,Special Problems,,LS,FDSN,IND,6,, - ,"Diel, A. Todd",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13114,FDSN 610-110,FDSN,610,Adv Topics Food Microbiology,,LS,FDSN,IND,2,, - ,"Lee, Alvin",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13115,FDSN 620-188,FDSN,620,Adv Topics Food Chemistry,,LS,FDSN,IND,2,, - ,"Sandhu, Amandeep",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13117,FDSN 630-150,FDSN,630,Adv Topics Nutrition,,LS,FDSN,IND,2,, - ,"Edirisinghe, Indika",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13116,FDSN 630-187,FDSN,630,Adv Topics Nutrition,,LS,FDSN,IND,2,, - ,"Burton-Freeman, Britt",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13118,FDSN 640-171,FDSN,640,Adv Topics Food Process Engg,,LS,FDSN,IND,2,, - ,"Krishnamurthy, Kathiravan",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13119,FDSN 691-110,FDSN,691,Research and Thesis,,LS,FDSN,IND,10,, - ,"Lee, Alvin",,2,0,2,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15041,FDSN 691-126,FDSN,691,Research and Thesis,,LS,FDSN,IND,10,, - ,"Wan, Jason",,3,0,3,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13120,FDSN 691-150,FDSN,691,Research and Thesis,,LS,FDSN,IND,10,, - ,"Edirisinghe, Indika",,3,0,3,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13122,FDSN 691-182,FDSN,691,Research and Thesis,,LS,FDSN,IND,10,, - ,"Zhang, Wei",,3,0,3,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13121,FDSN 691-187,FDSN,691,Research and Thesis,,LS,FDSN,IND,10,, - ,"Burton-Freeman, Britt",,3,0,3,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13635,FDSN 695-01,FDSN,695,Research Seminar,8O,LS,FDSN,SEM,1,R,1300 - 1400,"Zhang, Wei",,70,0,70,0,Mies,IT-1F6-1,145,22-AUG-22 to 10-DEC-22
Open,11210,GCS 100-01,GCS,100,"Continuation Gr Studies, Admin",,AM,GRAD,IND,1,, - ,"TBA, Faculty",,99,0,99,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11211,GCS 100-02,GCS,100,"Continuation Gr Studies, Admin",,AM,GRAD,IND,1,, - ,"TBA, Faculty",,99,0,99,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10881,GCS 600-01,GCS,600,Graduate Continuation Studies,,AM,GRAD,IND,1,, - ,"TBA, Faculty",,99,0,99,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10946,GCS 600-02,GCS,600,Grad Cont Studies Specl Progrm,,AM,GRAD,IND,1,, - ,"TBA, Faculty",,99,0,99,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13586,GLS 180-01,GLS,180,General Learning Strategies I,,UI,UGED,LEC,1,R,1245 - 1335,"Coates, Sarah",,20,0,20,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14931,GLS 180-02,GLS,180,General Learning Strategies I,,UI,UGED,LEC,1,M,1245 - 1335,"Turchmanovych, Nataliya",,20,0,20,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13214,GLS 182-01,GLS,182,Academic Coaching,,UI,UGED,SEM,0,, - ,"Jagannathan, Nisha",,27,0,27,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14935,GLS 182-02,GLS,182,Academic Coaching,,UI,UGED,SEM,0,, - ,"De Leonardis, Andrew",,20,0,20,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Closed,14450,HIST 302-01,HIST,302,World Regions and Cultures,,LS,HUMA,LEC,3,R,1825 - 2105,"Martin, Val",,22,22,0,1,Mies,SH-202,31,22-AUG-22 to 10-DEC-22
Closed,15185,HIST 311-01,HIST,311,20th Century Europe:1890-1945,,LS,HUMA,LEC,3,R,1700 - 1940,"Kollenbroich, James",,22,22,0,10,Mies,SH-203,29,22-AUG-22 to 10-DEC-22
Closed,11894,HIST 351-01,HIST,351,The City in World History,,LS,HUMA,LEC,3,M,1825 - 2105,"Martin, Val",,22,22,0,4,Mies,SH-202,31,22-AUG-22 to 10-DEC-22
Open,14455,HIST 352-01,HIST,352,History of Chicago,,LS,HUMA,LEC,3,MW,1700 - 1815,"Pugh, Mindy",,22,21,1,0,Mies,SH-202,31,22-AUG-22 to 10-DEC-22
Open,14456,HIST 373-01,HIST,373,History of Video Games,85,LS,HUMA,LEC,3,MW,1000 - 1050,"Kocurek, Carly",,80,24,56,0,Mies,SB-104,204,22-AUG-22 to 10-DEC-22
Open,14457,HIST 373-D01,HIST,373,History of Video Games,,LS,HUMA,REC,0,F,1000 - 1050,"Kocurek, Carly",,20,14,6,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14458,HIST 373-D02,HIST,373,History of Video Games,,LS,HUMA,REC,0,F,1125 - 1215,"Kocurek, Carly",,20,6,14,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14459,HIST 373-D03,HIST,373,History of Video Games,,LS,HUMA,REC,0,F,1350 - 1440,"Kocurek, Carly",,20,4,16,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15295,HIST 373-D04,HIST,373,History of Video Games,,LS,HUMA,REC,3,F,1515 - 1605,"Kocurek, Carly",,20,0,20,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Closed,14460,HIST 380-01,HIST,380,20th Century England,,LS,HUMA,LEC,3,TR,1700 - 1815,"Green, Keith",,22,22,0,6,Mies,SH-202,31,22-AUG-22 to 10-DEC-22
Open,15297,HIST 380-02,HIST,380,Science in China 1850 - 2000,,LS,HUMA,LEC,3,F,1530 - 1800,,,22,4,18,0,Mies,SH-202,31,22-AUG-22 to 10-DEC-22
Open,15186,HIST 385-01,HIST,385,Women in Computing History,AG,LS,HUMA,LEC,3,T,1700 - 1940,"Hicks, Mar",,18,9,9,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Closed,15187,HIST 385-02,HIST,385,Women in Computing History,,LS,HUMA,LEC,3,, - ,"Hicks, Mar",,22,22,0,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,14335,HIST 491-02,HIST,491,Independent Reading and Res,,LS,HUMA,IND,3,, - ,"Kocurek, Carly",,2,0,2,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14466,HIST 580-01,HIST,580,History of Video Games,85,LS,HUMA,LEC,3,MW,1000 - 1050,"Kocurek, Carly",,5,1,4,0,Mies,SB-104,204,22-AUG-22 to 10-DEC-22
Open,15351,HIST 580-02,HIST,580,Women in Computing History,AG,LS,HUMA,LEC,3,T,1700 - 1940,"Hicks, Mar",,4,1,3,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,11710,HUM 200-01,HUM,200,Food and Communication,,LS,HUMA,LEC,3,MW,0835 - 0950,"Branson, Qian",,22,5,17,0,Mies,SH-202,31,22-AUG-22 to 10-DEC-22
Open,12143,HUM 200-02,HUM,200,Love in the Ancient World,,LS,HUMA,LEC,3,TR,1125 - 1240,"Zatirka, Brendon",,22,1,21,0,Mies,HH-007,28,22-AUG-22 to 10-DEC-22
Open,12142,HUM 200-03,HUM,200,Love in the Ancient World,,LS,HUMA,LEC,3,TR,1350 - 1505,"Zatirka, Brendon",,22,3,19,0,Mies,HH-007,28,22-AUG-22 to 10-DEC-22
Open,12533,HUM 200-04,HUM,200,Philosophy and Skills,,LS,HUMA,LEC,3,MW,1125 - 1240,"Fang, Ge",,22,5,17,0,Mies,SH-202,31,22-AUG-22 to 10-DEC-22
Open,11523,HUM 200-05,HUM,200,Art & Science,,LS,HUMA,LEC,3,MW,1350 - 1505,"Monnin, Victor",,22,1,21,0,Mies,SH-203,29,22-AUG-22 to 10-DEC-22
Open,11711,HUM 200-06,HUM,200,Dragon Slayers,,LS,HUMA,LEC,3,TR,0835 - 0950,"Seigfried, Karl",,22,3,19,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,12891,HUM 200-07,HUM,200,History of Photography,,LS,HUMA,LEC,3,W,1825 - 2105,"Davis, Jenelle",,22,4,18,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,11713,HUM 200-08,HUM,200,Dragon Slayers,,LS,HUMA,LEC,3,TR,1950 - 2105,"Seigfried, Karl",,22,7,15,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,11521,HUM 200-09,HUM,200,H. G. Wells,,LS,HUMA,LEC,3,MW,1000 - 1115,"Phelps, Renata",,22,2,20,0,Mies,IT-6D6-1,48,22-AUG-22 to 10-DEC-22
Open,12635,HUM 200-13,HUM,200,Food and Communication,,LS,HUMA,LEC,3,MW,1000 - 1115,"Branson, Qian",,22,0,22,0,Mies,SH-202,31,22-AUG-22 to 10-DEC-22
Open,13688,HUM 202-01,HUM,202,Industrial Culture,,LS,HUMA,LEC,3,TR,1515 - 1630,"Green, Keith",,22,8,14,0,Mies,SH-202,31,22-AUG-22 to 10-DEC-22
Open,14920,HUM 204-01,HUM,204,Age of Darwin,,LS,HUMA,LEC,3,TR,1000 - 1115,"Baszak, Gregor",,22,4,18,0,Mies,SH-202,31,22-AUG-22 to 10-DEC-22
Open,15188,HUM 250-01,HUM,250,Introduction to STS,,LS,HUMA,LEC,3,MW,1515 - 1630,"Monnin, Victor",,22,0,22,0,Mies,SH-202,31,22-AUG-22 to 10-DEC-22
Closed,15189,HUM 371-01,HUM,371,Fundamentals of Game Design,,LS,HUMA,LEC,3,MW,1125 - 1240,"Kocurek, Carly",,22,22,0,28,Mies,SH-203,29,22-AUG-22 to 10-DEC-22
Open,14776,HUM 601-01,HUM,601,TA Seminar,,LS,HUMA,SEM,0,TR,1250 - 1340,"McGee, Tracey",,80,0,80,0,Mies,PS-111,98,22-AUG-22 to 10-DEC-22
Open,10926,ICO 390-01,ICO,390,Illinois College of Optometry,,AM,,DUM,12,, - ,"TBA, Faculty",,1,0,1,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12463,IEP 000-100,IEP,000,Intensive English Placeholder,,LS,ELSV,LEC,18,, - ,"Phelps, Renata","Tracey S. McGee, Michael A. O'Connor, Mary Jorgenson Sullivan",999,0,999,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12188,IEP 022-01,IEP,022,IEP Listen & Speak Level II,,LS,ELSV,LEC,6,WF,1000 - 1240,,,15,0,15,0,Mies,RE-124,30,22-AUG-22 to 10-DEC-22
Open,12189,IEP 023-01,IEP,023,IEP Listen & Speak Level III,,LS,ELSV,LEC,6,WF,1000 - 1240,,,15,0,15,0,Mies,RE-124,30,22-AUG-22 to 10-DEC-22
Open,12190,IEP 024-01,IEP,024,IEP Listen & Speak Level IV,,LS,ELSV,LEC,6,WF,1000 - 1240,,,15,0,15,0,Mies,RE-102,30,22-AUG-22 to 10-DEC-22
Open,12191,IEP 042-01,IEP,042,IEP Reading/Writing Level II,,LS,ELSV,LEC,6,TR,1350 - 1630,,,10,0,10,0,Mies,RE-102,30,22-AUG-22 to 10-DEC-22
Open,13877,IEP 043-01,IEP,043,IEP Reading/Writing Level III,,LS,ELSV,LEC,6,TR,1350 - 1630,,,10,0,10,0,Mies,RE-103,30,22-AUG-22 to 10-DEC-22
Open,12193,IEP 044-01,IEP,044,IEP Reading/Writing Level IV,,LS,ELSV,LEC,6,TR,1350 - 1630,,,10,0,10,0,Mies,RE-106,28,22-AUG-22 to 10-DEC-22
Open,14928,IEP 063-01,IEP,063,IEP Grammar Level III,,LS,ELSV,LEC,3,TR,1000 - 1115,,,10,0,10,0,Mies,RE-106,28,22-AUG-22 to 10-DEC-22
Open,15150,IEP 064-01,IEP,064,IEP Grammar Level IV,,LS,ELSV,LEC,3,TR,1000 - 1115,,,10,0,10,0,Mies,RE-102,30,22-AUG-22 to 10-DEC-22
Open,14733,IEP 086-01,IEP,086,Academic Prep I,,LS,ELSV,LEC,3,M,1350 - 1630,,,10,0,10,0,Mies,RE-102,30,22-AUG-22 to 10-DEC-22
Open,15151,IEP 087-01,IEP,087,Academic Prep II,,LS,ELSV,LEC,3,F,1350 - 1630,,,10,0,10,0,Mies,RE-102,30,22-AUG-22 to 10-DEC-22
Open,11484,INTM 301-02,INTM,301,Communications for Workplace,,CC,INTM,LEC,3,TR,1700 - 1815,"Tomal, Daniel",,18,2,16,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10441,INTM 315-01,INTM,315,Industrial Enterprises,9T,CC,INTM,LEC,3,R,1825 - 2105,"Maurer, William",,10,2,8,0,Mies,PS-240,48,22-AUG-22 to 10-DEC-22
Open,10454,INTM 315-02,INTM,315,Industrial Enterprises,9T,CC,INTM,LEC,3,, - ,"Maurer, William",,8,1,7,0,Internet,PS-240,48,22-AUG-22 to 10-DEC-22
Open,15193,INTM 403-01,INTM,403,Management and Leadership,A2,CC,INTM,LEC,3,TR,1700 - 1815,"Rigopoulos, Theodossios",,12,1,11,0,Mies,HH-005,40,22-AUG-22 to 10-DEC-22
Closed,15194,INTM 403-02,INTM,403,Management and Leadership,A2,CC,INTM,LEC,3,, - ,"Rigopoulos, Theodossios",,6,6,0,2,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,13723,INTM 405-01,INTM,405,Maintenance Tech and Mgmt,6D,CC,INTM,LEC,3,T,1825 - 2105,"Coates, James",,8,1,7,0,Mies,SB-225,29,22-AUG-22 to 10-DEC-22
Open,13725,INTM 405-02,INTM,405,Maintenance Tech and Mgmt,6L,CC,INTM,LEC,3,, - ,"Coates, James",,4,3,1,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,11066,INTM 406-01,INTM,406,Quality Management Systems,9P,CC,INTM,LEC,3,S,0900 - 1140,"Shankar, Rama",,13,2,11,0,Mies,WH-115,46,22-AUG-22 to 10-DEC-22
Open,11067,INTM 406-02,INTM,406,Quality Management Systems,9P,CC,INTM,LEC,3,, - ,"Shankar, Rama",,5,1,4,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10717,INTM 408-01,INTM,408,Cost Management,1W,CC,INTM,LEC,3,MW,1700 - 1815,"Twombly, John",,8,4,4,0,Mies,HH-MEZZANINE,49,22-AUG-22 to 10-DEC-22
Open,10718,INTM 408-02,INTM,408,Cost Management,0U,CC,INTM,LEC,3,, - ,"Twombly, John",,4,1,3,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,12488,INTM 411-01,INTM,411,Functional Facilities Mgmt,9Q,CC,INTM,LEC,3,M,1700 - 1940,"O'Kane, Brian",,14,0,14,0,Mies,RE-242,30,22-AUG-22 to 10-DEC-22
Open,12489,INTM 411-02,INTM,411,Functional Facilities Mgmt,9Q,CC,INTM,LEC,3,, - ,"O'Kane, Brian",,6,2,4,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10461,INTM 415-01,INTM,415,Advncd Project Mgmt,22,CC,INTM,LEC,3,M,1825 - 2105,"Kumiega, Andrew",,4,0,4,0,Mies,WH-116,46,22-AUG-22 to 10-DEC-22
Open,12162,INTM 415-02,INTM,415,Advncd Project Mgmt,22,CC,INTM,LEC,3,, - ,"Kumiega, Andrew",,4,1,3,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10465,INTM 417-01,INTM,417,Construction Estimating,0S,CC,INTM,LEC,3,F,1825 - 2105,"Lemming, Raymond",Lawrence E. Dorn,3,0,3,0,Mies,PH-131,196,22-AUG-22 to 10-DEC-22
Open,11068,INTM 417-02,INTM,417,Construction Estimating,0Z,CC,INTM,LEC,3,, - ,"Lemming, Raymond",Lawrence E. Dorn,2,1,1,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,11589,INTM 420-01,INTM,420,Applied Strategies Competitive,26,CC,INTM,LEC,3,M,1350 - 1630,"Maurer, William",,8,1,7,0,Mies,HH-005,40,22-AUG-22 to 10-DEC-22
Open,12163,INTM 420-02,INTM,420,Applied Strategies Competitive,28,CC,INTM,LEC,3,, - ,"Maurer, William",,4,0,4,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,12929,INTM 432-01,INTM,432,Sales and Operations Planning,71,CC,INTM,LEC,3,R,1350 - 1630,"Shields, Herbert",,16,1,15,0,Mies,RE-258,42,22-AUG-22 to 10-DEC-22
Open,12930,INTM 432-02,INTM,432,Sales and Operations Planning,71,CC,INTM,LEC,3,, - ,"Shields, Herbert",,8,0,8,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,13720,INTM 438-01,INTM,438,Advanced Metals Mfg I,66,CC,INTM,LEC,3,W,1825 - 2105,"Villani, Nicholas",Naser Abas,10,2,8,0,Mies,WH-117,37,22-AUG-22 to 10-DEC-22
Open,14738,INTM 438-03,INTM,438,Advanced Metals Mfg I,76,CC,INTM,LEC,3,M,1825 - 2105,"Villani, Nicholas",Naser Abas,10,5,5,0,Mies,HH-005,40,22-AUG-22 to 10-DEC-22
Open,11069,INTM 441-01,INTM,441,Supply Chain Management,13,CC,INTM,LEC,3,M,1825 - 2105,"Rigopoulos, Theodossios",,6,4,2,0,Mies,HH-MEZZANINE,49,22-AUG-22 to 10-DEC-22
Open,12020,INTM 441-02,INTM,441,Supply Chain Management,16,CC,INTM,LEC,3,, - ,"Rigopoulos, Theodossios",,6,1,5,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,12165,INTM 442-01,INTM,442,Warehousing and Distribution,19,CC,INTM,LEC,3,R,1825 - 2105,"Dunn, Robert",,8,0,8,0,Mies,HH-005,40,22-AUG-22 to 10-DEC-22
Open,12490,INTM 442-02,INTM,442,Warehousing and Distribution,1C,CC,INTM,LEC,3,, - ,"Dunn, Robert",,6,0,6,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,11485,INTM 459-01,INTM,459,Issues in Ind Sustainability,1Q,CC,INTM,LEC,3,T,1825 - 2105,"Davis, Blake",,8,0,8,0,Mies,HH-005,40,22-AUG-22 to 10-DEC-22
Open,11486,INTM 459-02,INTM,459,Issues in Ind Sustainability,1T,CC,INTM,LEC,3,, - ,"Davis, Blake",,6,0,6,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15197,INTM 460-01,INTM,460,Sustainability Critical Matrls,A8,CC,INTM,LEC,3,W,1825 - 2105,"Nicholson, Myron",,8,0,8,0,Mies,HH-005,40,22-AUG-22 to 10-DEC-22
Open,15198,INTM 460-02,INTM,460,Sustainability Critical Matrls,AB,CC,INTM,LEC,3,, - ,"Nicholson, Myron",,4,3,1,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,14475,INTM 502-01,INTM,502,Ind Engg Concepts/Applications,9R,CC,INTM,LEC,3,T,1350 - 1630,"Gopal, Gurram",,17,1,16,0,Mies,RE-258,42,22-AUG-22 to 10-DEC-22
Open,14476,INTM 502-02,INTM,502,Ind Engg Concepts/Applications,9R,CC,INTM,LEC,3,, - ,"Gopal, Gurram",,5,0,5,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,13722,INTM 505-01,INTM,505,Maintenance Tech and Mgmt,6D,CC,INTM,LEC,3,T,1825 - 2105,"Coates, James",,6,0,6,0,Mies,SB-225,29,22-AUG-22 to 10-DEC-22
